phrase,token_length,n_prompts,elm_average_score,elm_percentile,elm_percentile_bin,linear_average_score,linear_percentile,linear_percentile_bin
full lips,4,160,809.090461540222,0.334663041677151,1,1564.50360183716,0.293452311544528,1
hyper-detailed,5,150,809.052732594808,0.334552573599357,1,1611.28108927409,0.359947957261128,1
expressive look,4,54,808.905082137496,0.334276403404872,1,1649.85684204102,0.423141834874772,1
(perfect hands),6,52,808.731954134428,0.333969547633221,1,1677.68095515325,0.471459344678814,1
ultra detail face,5,99,808.653025925762,0.333828393978262,1,1566.05896982521,0.295453011175687,1
dark eyes,4,71,808.417468863474,0.333386521667086,1,1597.9414045307,0.340609906531732,1
(intricate details),6,230,808.40193551105,0.33337424743622,1,1651.49637238876,0.425946496627655,1
intricate design,4,57,808.328813519394,0.333257642242993,1,1592.66967880517,0.332877141086147,1
closeup,3,387,808.192562527127,0.332975334933075,1,1606.81300263319,0.353019153937266,1
(skindentation:1.3),11,110,808.162184420499,0.332920100894178,1,1641.76616432884,0.408535500144222,1
hair over eyes,5,50,808.002768554688,0.332662342045992,1,1622.34713623047,0.377493970284087,1
flower,3,879,807.753813013418,0.332140687234186,1,1578.05109073088,0.311593624764488,1
alphonse mucha,5,64,807.626273870468,0.331968848002062,1,1620.76930141449,0.37482432507073,1
red,3,103,807.329991535076,0.331410370497659,1,1541.3659685746,0.263951197658077,1
thicc,4,50,807.220303344727,0.331232394150102,1,1706.93866943359,0.523287284510534,2
skin pores,5,421,807.168885740702,0.331134200303174,1,1628.06904598426,0.386398924777376,1
hair,3,178,807.159991232197,0.331121926072308,1,1620.72358412153,0.3747629539164,1
black dress,4,449,807.087936979094,0.330937812609317,1,1573.07482189697,0.304959402981411,1
multicolored eyes,6,90,806.771277194553,0.330416157797512,1,1532.3492038303,0.253401496228743,1
simple choker,4,54,806.488705670392,0.329912914332006,1,1654.73208053024,0.431463763401926,1
art by artgerm and greg rutkowski and alphonse mucha,15,52,806.372102590708,0.329741075099882,1,1537.10870830829,0.259041505311673,1
puffy lips,4,88,806.336165341464,0.329636744137521,1,1623.8798384233,0.379856759725794,1
(thick lips:1.3),10,63,806.331459408715,0.329606058560355,1,1590.83293127635,0.329826994715944,1
beautiful skin,4,89,806.086724827799,0.329201008941777,1,1647.18011474609,0.418293513682699,1
beautiful face,4,2525,806.070888296448,0.329194871826344,1,1594.97823765519,0.336209594766268,1
black pantyhose,5,316,805.62884671175,0.328397046820054,1,1582.25682898413,0.317552763849935,1
extremely detailed beautiful girl,6,59,805.625679145425,0.328390909704621,1,1555.72047553628,0.281448113757572,1
brown_hair,5,186,805.583567547542,0.328323401434858,1,1682.04479192918,0.479044819354007,1
perfect ass,4,51,805.399646833831,0.327936763162578,1,1600.91733206955,0.344684951179247,1
beautiful eyes,4,990,805.338425969596,0.327807883738485,1,1626.32442531393,0.383643359947957,1
veil,3,94,805.033561868871,0.32722485777235,1,1651.65798755402,0.42622266682214,1
stockings,3,364,804.969862319611,0.327065292771092,1,1644.98662592291,0.414285977304947,1
open mouth,4,2024,804.892096306496,0.326905727769834,1,1616.84006411285,0.36836807963521,1
eyes,3,145,804.634850127122,0.326555912190152,1,1584.12876818427,0.320277643102189,1
black belt,4,57,804.621755231891,0.326525226612987,1,1605.93846157141,0.351785593735233,1
skin texture,4,197,804.608943726206,0.326494541035822,1,1619.62405875734,0.37296477909453,1
proportional eyes,5,79,804.588471231581,0.326420895650626,1,1658.96326224412,0.438822164806098,1
red eyeshadow,4,56,804.387517656599,0.326052668724646,1,1464.05496106829,0.182898314134391,0
(blood vessels connected to tubes),9,76,804.257078271163,0.325782635645594,1,1610.99482967979,0.359506084949952,1
messy hair,4,617,804.20125652171,0.325708990260398,1,1604.09323510861,0.349152771214474,1
naughty face,4,269,804.114922931203,0.325573973720872,1,1667.03402199444,0.452845473570512,1
handjob,4,74,803.975868225098,0.325316214872686,1,1635.03405019399,0.397967387368589,1
symmetric eyes,5,87,803.957698427398,0.325285529295521,1,1594.53283200319,0.335473140914307,1
detailed hair,4,240,803.780271848043,0.324960262177571,1,1645.17222951253,0.414592833076597,1
knee boots,4,73,803.659098585991,0.324677954867653,1,1699.69489612318,0.510252051330834,2
japan,3,102,803.048176933737,0.323542588512547,1,1618.62936580882,0.371362991966516,1
black background,4,271,803.015093870269,0.323438257550186,1,1549.02293874593,0.272868426382232,1
bright pupils,4,122,802.985762549228,0.323395297742155,1,1601.8131088507,0.346078076382539,1
pantyhose,4,712,802.806341760614,0.323076167739639,1,1600.56902021772,0.344138747905709,1
beautiful detailed thigh,5,56,802.55678667341,0.322652706774762,1,1656.16498456682,0.433906335344262,1
puffy face,4,216,801.995236714681,0.321658494074615,1,1612.55365301062,0.361844325929926,1
detailed beautiful skin,5,129,801.986756908801,0.321646219843749,1,1632.26146987797,0.393057695022186,1
(realistic:1.1),9,63,801.665132068452,0.320946588684387,1,1591.42523677765,0.330753699146327,1
blue_eyes,5,289,801.499773810892,0.320694966951633,1,1667.3569614714,0.453287345881689,1
lace,3,651,801.069193463538,0.319927827522508,1,1618.65978141351,0.371436637351712,1
red flower,4,50,800.998718719482,0.319743714059518,1,1450.22655029297,0.170458381151691,0
sparkling eyes,4,54,800.629975848728,0.319037945784722,1,1608.86240302192,0.356222728193295,1
crazy eyes,4,52,800.587250929612,0.31895202616866,1,1651.39728956956,0.425694874894902,1
ultra detailed skin,5,53,800.438851410488,0.318675855974175,1,1683.563665426,0.48191085226122,1
facial muscles,4,122,800.392980106541,0.318602210588979,1,1546.87146796555,0.270333797708401,1
animal ear fluff,5,82,800.382498020079,0.318577662127247,1,1721.51670279154,0.548056682398139,2
fur trim,4,143,800.324637032889,0.318448782703154,1,1687.28124445135,0.488354823465875,1
lips,3,1313,800.192961545365,0.318252395009298,1,1580.76334508357,0.315398636332951,1
petals,3,184,800.048371356467,0.317951676353081,1,1529.93239427649,0.250762536592551,1
eyes with beautiful details,6,59,799.616701287738,0.317074068846161,1,1592.83526094081,0.333134899934333,1
single braid,4,155,799.422394389491,0.31666288211215,1,1706.39245762979,0.522286934694955,2
eyewear on head,5,89,799.290228682957,0.31639898614853,1,1562.27558127414,0.290561730175583,1
highly detailed skin,5,189,799.2311654873,0.316282380955303,1,1631.78072974795,0.39222918443873,1
own hands together,5,52,799.078693683331,0.316000073645385,1,1594.7668539194,0.335841367840288,1
detached collar,4,90,798.71366780599,0.315343402294054,1,1570.44433865017,0.301295545067907,1
bunny ears,4,62,798.508947557019,0.314919941329176,1,1628.34299395161,0.386785563049655,1
brown hair,4,1530,798.492229092667,0.314870844405712,1,1666.43316195619,0.451857397985799,1
full-face blush,6,78,798.293921641814,0.314496480364299,1,1533.23468956581,0.254481628544951,1
headband,3,149,798.089720348384,0.314103704976587,1,1610.43590694146,0.358714397059094,1
black,3,109,798.033032058576,0.31398709978336,1,1628.67192707587,0.387307217861461,1
forehead,3,154,797.952995795708,0.31380298632037,1,1608.63123906123,0.355842227036448,1
closed mouth,4,1442,797.914576322791,0.313723203819741,1,1567.74368844846,0.297361654075352,1
japanese clothes,4,353,797.873822609358,0.313655695549978,1,1605.60355798651,0.351251664692561,1
raw photo,4,4151,797.439455631066,0.312943790159749,1,1547.25489392116,0.270818629827608,1
neck ribbon,4,103,797.335672767417,0.312716716888728,1,1574.62755162508,0.306929417035405,1
(closeup),5,357,797.325076447816,0.312710579773295,1,1593.51279635389,0.334196620904243,1
portrait photo,4,52,797.225284869854,0.312501917848573,1,1535.25298368014,0.257065354142246,1
real human skin,5,208,797.195771877582,0.312422135347944,1,1625.15848952073,0.381820636664355,1
grey eyes,4,263,797.020814293691,0.312096868229995,1,1612.57396045293,0.361887285737957,1
amputee,5,63,796.974633110894,0.312029359960232,1,1630.7063211108,0.390658082887881,1
(film grain:1.4),10,71,796.685668300575,0.311575213418189,1,1491.60466153857,0.20900560318639,0
gradient hair,4,178,796.542469238967,0.311342003031735,1,1632.61459727769,0.393683680796352,1
(vibrant_color:1.2),11,105,796.447980898903,0.311164026684178,1,1575.17499593099,0.307573814155871,1
gag,3,57,796.427453158195,0.311102655529848,1,1647.44965777481,0.418741523109308,1
hard focus,4,139,796.370073057765,0.310949227644023,1,1600.02319775039,0.343469802323512,1
detailed cloth texture,5,156,796.349541492951,0.310912404951425,1,1587.07352701823,0.324604309482457,1
symmetry,3,69,796.28949638035,0.310826485335363,1,1657.85347670403,0.436882836329269,1
(mature female),6,65,796.069802856445,0.310488943986547,1,1564.00727914663,0.292801777308629,1
against wall,4,86,795.622137025345,0.30963588494136,1,1520.1623904206,0.239863019583535,0
blue ribbon,4,54,795.527071917499,0.309421085901205,1,1622.61242788809,0.377892882787232,1
hairy pussy,5,54,795.34430525038,0.309114230129555,1,1672.32574915003,0.462112517874349,1
heterochromia,5,129,795.330525893574,0.30908354455239,1,1583.74706889308,0.319688480020621,1
purple_eyes,5,91,795.133630773523,0.308782825896172,1,1620.827454284,0.374953204494823,1
blue eyes,4,3510,794.816699249724,0.308175251468305,1,1653.84477090428,0.429886524735644,1
(beautiful face:1.2),10,79,794.714117122602,0.308009549351614,1,1560.80484356458,0.288775829584579,1
blue,3,110,794.692141030052,0.307905218389253,1,1645.56995905096,0.415317012697692,1
one eye closed,5,140,794.538972255162,0.307610636848469,1,1592.65169764927,0.332852592624415,1
pink shirt,4,75,793.903485107422,0.306512093185961,1,1468.36816080729,0.186954947435606,0
eye shadow,4,83,793.797276554338,0.306315705492105,1,1599.40943780003,0.342659703086355,1
black hairband,5,100,793.795479125977,0.306309568376672,1,1607.18075561523,0.35357763144167,1
stunning gradient colors,5,56,793.760758536203,0.306266608568641,1,1590.17673710414,0.328863467592962,1
perfect eyes,4,1857,793.728372363294,0.306199100298878,1,1617.71635444407,0.369785753300234,1
thigh strap,4,243,793.581749810113,0.30583701048833,1,1663.23415924198,0.446045549670744,1
rose,3,137,793.459497604927,0.30565289702534,1,1530.54464387546,0.251505127559944,1
glossy lips,4,181,792.982117331489,0.304812112211019,1,1582.77741574451,0.318326040394494,1
round face,4,56,792.935210364206,0.304689369902359,1,1577.65270778111,0.311041284375518,1
orange eyes,4,196,792.756211494913,0.304296594514646,1,1667.4894757952,0.453489870690978,1
(blue eyes),6,88,792.662112496116,0.304094069705357,1,1618.01126514782,0.370393327728101,1
award-winning glamour photograph,7,78,792.455057779948,0.303781076818274,1,1587.73495483398,0.325537151028274,1
(intricate details:1.2),10,237,791.980634407655,0.302921880657653,1,1615.22449631832,0.36581503961508,1
french braid,4,61,791.570362528817,0.302277483537188,1,1677.85738885598,0.471809160258495,1
grainy,4,94,791.087458996063,0.301387601799402,1,1492.25013895238,0.209600903383392,0
hi res,4,57,791.082077294065,0.301350779106804,1,1638.69696152001,0.40385288106884,1
feathers,3,127,790.890883017713,0.301013237757989,1,1627.88189360851,0.386147303044623,1
perfect lips,4,51,790.557942409141,0.300540679869648,1,1590.87187164905,0.329882228754841,1
(closed mouth),6,82,789.82820557385,0.299215062936119,1,1556.59423083794,0.282749182229369,1
(fractal art:1.2),10,80,789.75378651619,0.299061635050294,1,1597.18758544922,0.339499088638358,1
(hair ornament:1.35),11,59,789.653155310679,0.298871384471871,1,1619.79019216764,0.373222537942716,1
ponytail hair,4,50,789.597925109863,0.298767053509509,1,1659.55898925781,0.440000490969235,1
eyelashes,3,776,789.568531547625,0.29868727100888,1,1594.27112429904,0.335123325334626,1
digital illustration,4,71,789.485176086426,0.298539980238488,1,1573.50346267055,0.305481057793216,1
soft colors,4,57,789.465744286253,0.298509294661323,1,1596.77062559964,0.338965159595687,1
hair between eyes,5,857,789.463200625906,0.29850315754589,1,1603.57547499168,0.34828743793842,1
facial,3,206,789.415440827897,0.298423375045261,1,1578.43209409251,0.312078456883696,1
thick eyelashes,4,232,789.353608328721,0.298300632736601,1,1578.72824307146,0.312422135347944,1
(long black ponytail hair:1.2),12,58,789.349279206375,0.298294495621168,1,1607.52124233904,0.354050189330011,1
real picture,4,93,789.039007453508,0.297662372731569,1,1581.42335887622,0.316313066532468,1
(green eyes),6,73,788.760572041551,0.297238911766691,1,1578.20513916016,0.311790012458344,1
supermodel,3,174,788.702702840169,0.297054798303701,1,1583.44294370454,0.319234333478578,1
(handled hair),6,64,788.459480762482,0.296533143491896,1,1641.25852203369,0.4077131266762,1
perfect face,4,2923,788.273494985387,0.29621401348938,1,1575.87639820205,0.308617123779481,1
gerhard richter,5,143,788.150632311414,0.296011488680091,1,1485.88113680753,0.203384005449759,0
hair_between_eyes,7,129,788.074959096983,0.295913294833163,1,1556.78077165471,0.283049900885586,1
raw color photo,5,123,787.614199010337,0.295133881173171,1,1539.675551996,0.262067103220145,1
leather jacket,4,77,787.517027817763,0.294955904825614,1,1708.38278872007,0.525380040873189,2
detailed beautiful delicate face,6,95,787.340698242188,0.294655186169397,1,1552.5427239669,0.2771950927625,1
((an extremely delicate and beautiful)),9,141,787.194951699981,0.294391290205778,1,1540.15336879433,0.262699226109744,1
thigh highs,4,102,787.14046014524,0.294262410781684,1,1693.95849729052,0.500076713942913,2
(realistic face),6,56,786.639476776123,0.293329569235868,1,1546.11600167411,0.269456190201482,1
detailed skin,4,918,786.55479278232,0.29317000423461,1,1624.35894343224,0.380593213577754,1
pink flower,4,64,786.523723125458,0.293114770195713,1,1378.21036338806,0.116758621112905,0
(fractal art:1.3),10,249,785.945242211522,0.292040774994937,1,1581.48315429688,0.316460357302861,1
(perfect face),6,234,785.715236239963,0.291568217106596,1,1548.19790440747,0.271818979643188,1
realistic eyes,4,210,785.238251241048,0.290715158061408,1,1615.17625964937,0.365747531345317,1
(realistic skin),6,66,785.067128961737,0.290451262097789,1,1585.12370254054,0.321719865228945,1
extremely detailed face,5,1047,785.001235160354,0.290340794019995,1,1595.39647784593,0.336878540348465,1
dominatrix,4,53,784.965387308373,0.290267148634799,1,1616.82290591834,0.368337394058045,1
black leotard,6,69,784.865972546564,0.290015526902046,1,1611.84896629444,0.360819427652615,1
beautiful hands,4,59,784.305005348335,0.289229976126621,1,1623.44854839778,0.379310556452256,1
hood up,4,85,783.74122206744,0.288278723234505,1,1722.97305477367,0.550689504918898,2
eye contact,4,121,783.627097263809,0.28800255304002,1,1581.43832170471,0.3163376149942,1
hair bun,4,261,783.524643821278,0.287873673615927,1,1638.64567033907,0.403779235683644,1
(outlined iris),7,69,783.47109321926,0.287806165346164,1,1679.53433006397,0.474785661243502,1
nikon raw photo,5,105,783.468985421317,0.287800028230731,1,1534.63643450056,0.256335037405719,1
thin lips,4,55,783.461511230469,0.287775479768999,1,1507.9826410467,0.226361365630926,0
grey skin,4,59,783.172612206411,0.287235413610895,1,1598.20455156747,0.34095358499598,1
beautiful detailed nose,5,199,783.142775607469,0.28720472803373,1,1647.57755053343,0.418962459264896,1
symmetrical face,5,68,783.060478771434,0.287063574378771,1,1594.80757320628,0.335951835918082,1
detailed hands,4,129,781.572392308435,0.284369380703682,1,1615.3586156091,0.366066661347833,1
mandala,3,281,781.563832646163,0.28434483224195,1,1541.88712036567,0.264540360739645,1
black bra,4,105,781.53769938151,0.284314146664785,1,1544.69677734375,0.267639604033312,1
black headwear,5,74,781.533116314862,0.284295735318486,1,1570.40475876267,0.301252585259876,1
happy face,4,60,781.404447428385,0.284056387816598,1,1558.61577860514,0.285609078021149,1
raw photograph,4,74,781.311867378853,0.283866137238175,1,1525.16005232527,0.245398697704105,0
detailed fingers,4,405,781.30307498508,0.283860000122742,1,1643.62592765902,0.411769759977415,1
eyebrows visible through hair,6,61,781.082223860944,0.283326071080071,1,1604.58784760022,0.349815579681238,1
cum on face,5,236,781.021379826433,0.283240151464009,1,1580.26774778204,0.314680593827289,1
eyebrows_visible_through_hair,9,61,780.989071705302,0.283197191655978,1,1576.69275002401,0.30963588494136,1
hyper details,4,55,780.700056318803,0.282626439920708,1,1635.47307239879,0.398716115451416,1
black eyes,4,646,780.683629980766,0.282595754343543,1,1586.38344543268,0.323702153513805,1
